timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-03-03T02:52:00.000Z,0.22,0.0,243.34,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:53:00.000Z,0.22,0.0,244.02,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:54:00.000Z,0.22,0.0,243.54,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:55:00.000Z,0.216,0.0,241.82,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:56:00.000Z,0.218,0.0,243.13,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:57:00.000Z,0.218,0.0,243.05,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:58:00.000Z,0.216,0.0,241.77,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T02:59:00.000Z,0.216,0.0,241.48,0.8,0.0,0.0,0.0,2,7,3,1
2007-03-03T03:00:00.000Z,0.216,0.0,241.54,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:01:00.000Z,0.216,0.0,241.35,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:02:00.000Z,0.216,0.0,241.49,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:03:00.000Z,0.216,0.0,241.84,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:04:00.000Z,0.218,0.0,243.05,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:05:00.000Z,0.218,0.0,242.71,0.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:06:00.000Z,0.26,0.0,243.25,1.2,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:07:00.000Z,0.41,0.218,242.41,2.0,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:08:00.000Z,0.412,0.234,242.31,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:09:00.000Z,0.4,0.232,242.06,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:10:00.000Z,0.398,0.234,242.3,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:11:00.000Z,0.398,0.238,243.08,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:12:00.000Z,0.394,0.232,242.13,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:13:00.000Z,0.392,0.238,243.17,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:14:00.000Z,0.392,0.24,243.49,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:15:00.000Z,0.382,0.228,242.89,1.8,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:16:00.000Z,0.314,0.126,241.93,1.4,0.0,0.0,0.0,3,7,3,1
2007-03-03T03:17:00.000Z,0.314,0.124,241.7,1.4,0.0,0.0,0.0,3,7,3,1
