timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-01-16T23:29:00.000Z,0.216,0.0,246.1,1.0,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:30:00.000Z,0.218,0.0,246.45,1.0,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:31:00.000Z,0.218,0.0,246.67,1.0,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:32:00.000Z,0.282,0.09,247.55,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:33:00.000Z,0.33,0.166,247.19,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:34:00.000Z,0.324,0.16,246.45,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:35:00.000Z,0.322,0.16,246.38,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:36:00.000Z,0.32,0.158,246.29,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:37:00.000Z,0.32,0.16,246.52,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:38:00.000Z,0.316,0.156,245.66,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:39:00.000Z,0.314,0.152,244.85,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:40:00.000Z,0.312,0.15,244.7,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:41:00.000Z,0.31,0.152,244.74,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:42:00.000Z,0.31,0.15,244.42,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:43:00.000Z,0.308,0.146,243.89,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:44:00.000Z,0.308,0.15,244.58,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:45:00.000Z,0.308,0.154,245.07,1.4,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:46:00.000Z,0.272,0.1,245.24,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:47:00.000Z,0.214,0.0,245.18,0.8,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:48:00.000Z,0.214,0.0,245.14,0.8,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:49:00.000Z,0.214,0.0,245.02,0.8,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:50:00.000Z,0.212,0.0,244.68,0.8,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:51:00.000Z,0.246,0.0,244.99,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:52:00.000Z,0.29,0.12,245.06,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:53:00.000Z,0.29,0.12,244.92,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:54:00.000Z,0.292,0.124,245.58,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:55:00.000Z,0.29,0.122,245.29,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:56:00.000Z,0.288,0.118,244.53,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:57:00.000Z,0.284,0.11,242.97,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:58:00.000Z,0.284,0.114,243.86,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-16T23:59:00.000Z,0.282,0.112,243.14,1.2,0.0,0.0,0.0,23,3,1,0
2007-01-17T00:00:00.000Z,0.282,0.114,243.29,1.2,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:01:00.000Z,0.282,0.118,244.09,1.2,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:02:00.000Z,0.282,0.118,243.95,1.2,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:03:00.000Z,0.22,0.0,243.66,1.0,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:04:00.000Z,0.212,0.0,244.36,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:05:00.000Z,0.214,0.0,245.07,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:06:00.000Z,0.214,0.0,244.76,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:07:00.000Z,0.212,0.0,244.18,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:08:00.000Z,0.212,0.0,243.53,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:09:00.000Z,0.212,0.0,244.11,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:10:00.000Z,0.328,0.142,243.88,1.6,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:11:00.000Z,0.322,0.15,244.38,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:12:00.000Z,0.318,0.15,244.24,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:13:00.000Z,0.316,0.15,244.39,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:14:00.000Z,0.316,0.154,244.95,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:15:00.000Z,0.316,0.156,245.5,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:16:00.000Z,0.316,0.162,246.42,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:17:00.000Z,0.316,0.16,246.16,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:18:00.000Z,0.314,0.16,246.25,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:19:00.000Z,0.312,0.156,245.35,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:20:00.000Z,0.31,0.154,245.11,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:21:00.000Z,0.31,0.154,245.1,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:22:00.000Z,0.308,0.154,245.09,1.4,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:23:00.000Z,0.288,0.122,243.64,1.2,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:24:00.000Z,0.21,0.0,243.23,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:25:00.000Z,0.21,0.0,242.84,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:26:00.000Z,0.21,0.0,242.77,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:27:00.000Z,0.21,0.0,242.78,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:28:00.000Z,0.21,0.0,243.13,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:29:00.000Z,0.21,0.0,243.02,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:30:00.000Z,0.21,0.0,242.76,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:31:00.000Z,0.21,0.0,243.46,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:32:00.000Z,0.212,0.0,243.61,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:33:00.000Z,0.212,0.0,243.73,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:34:00.000Z,0.212,0.0,243.66,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:35:00.000Z,0.212,0.0,243.71,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:36:00.000Z,0.212,0.0,243.68,0.8,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:37:00.000Z,0.308,0.108,244.0,1.6,0.0,0.0,0.0,0,4,1,0
2007-01-17T00:38:00.000Z,0.376,0.242,243.8,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:39:00.000Z,0.37,0.24,243.32,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:40:00.000Z,0.37,0.238,243.21,1.8,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:41:00.000Z,0.372,0.238,243.21,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:42:00.000Z,0.37,0.234,242.62,1.8,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:43:00.000Z,0.368,0.236,243.05,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:44:00.000Z,0.366,0.234,242.69,1.8,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:45:00.000Z,0.366,0.236,242.88,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:46:00.000Z,0.364,0.236,242.88,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:47:00.000Z,0.434,0.308,242.97,2.2,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:48:00.000Z,0.45,0.338,243.17,2.2,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:49:00.000Z,0.4,0.27,243.52,2.0,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:50:00.000Z,0.398,0.27,243.52,2.0,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:51:00.000Z,0.394,0.268,243.04,2.0,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:52:00.000Z,0.388,0.26,241.54,1.8,0.0,2.0,0.0,0,4,1,0
2007-01-17T00:53:00.000Z,0.384,0.258,241.28,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:54:00.000Z,0.382,0.256,241.26,1.8,0.0,1.0,0.0,0,4,1,0
2007-01-17T00:55:00.000Z,0.38,0.254,240.82,1.8,0.0,1.0,0.0,0,4,1,0
