timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2006-12-27T03:26:00.000Z,0.502,0.194,248.87,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:27:00.000Z,0.5,0.192,248.58,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:28:00.000Z,0.496,0.188,247.94,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:29:00.000Z,0.494,0.19,248.0,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:30:00.000Z,0.494,0.188,247.91,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:31:00.000Z,0.496,0.188,247.71,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:32:00.000Z,0.498,0.19,247.74,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:33:00.000Z,0.49,0.178,248.77,2.4,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:34:00.000Z,0.404,0.05,248.85,2.0,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:35:00.000Z,0.404,0.05,249.2,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:36:00.000Z,0.404,0.05,249.13,2.0,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:37:00.000Z,0.402,0.0,247.97,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:38:00.000Z,0.402,0.0,247.63,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:39:00.000Z,0.394,0.0,247.42,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:40:00.000Z,0.392,0.0,247.06,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:41:00.000Z,0.392,0.0,246.74,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:42:00.000Z,0.394,0.0,247.4,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:43:00.000Z,0.394,0.0,247.99,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:44:00.000Z,0.394,0.0,248.09,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:45:00.000Z,0.396,0.0,248.11,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:46:00.000Z,0.4,0.0,248.15,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:47:00.000Z,0.402,0.0,247.57,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:48:00.000Z,0.402,0.0,247.82,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:49:00.000Z,0.4,0.0,247.33,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:50:00.000Z,0.4,0.0,247.65,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:51:00.000Z,0.402,0.0,248.1,1.8,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:52:00.000Z,0.45,0.094,248.97,2.2,0.0,0.0,0.0,3,4,12,0
2006-12-27T03:53:00.000Z,0.486,0.178,248.73,2.2,0.0,1.0,0.0,3,4,12,0
2006-12-27T03:54:00.000Z,0.488,0.184,249.61,2.2,0.0,2.0,0.0,3,4,12,0
2006-12-27T03:55:00.000Z,0.484,0.18,249.11,2.2,0.0,1.0,0.0,3,4,12,0
2006-12-27T03:56:00.000Z,0.476,0.176,248.53,2.2,0.0,2.0,0.0,3,4,12,0
2006-12-27T03:57:00.000Z,0.566,0.274,248.24,2.8,0.0,1.0,0.0,3,4,12,0
2006-12-27T03:58:00.000Z,0.588,0.318,247.87,2.8,0.0,2.0,0.0,3,4,12,0
2006-12-27T03:59:00.000Z,0.644,0.384,247.94,3.2,0.0,1.0,0.0,3,4,12,0
2006-12-27T04:00:00.000Z,0.658,0.434,248.27,3.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:01:00.000Z,0.662,0.436,248.27,3.2,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:02:00.000Z,0.664,0.432,247.94,3.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:03:00.000Z,0.662,0.438,248.49,3.2,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:04:00.000Z,0.656,0.428,247.44,3.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:05:00.000Z,0.652,0.426,247.29,3.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:06:00.000Z,0.65,0.426,247.23,3.2,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:07:00.000Z,0.58,0.322,247.47,2.8,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:08:00.000Z,0.536,0.258,247.05,2.6,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:09:00.000Z,0.478,0.172,247.61,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:10:00.000Z,0.476,0.172,247.79,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:11:00.000Z,0.472,0.176,248.4,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:12:00.000Z,0.472,0.18,249.24,2.2,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:13:00.000Z,0.47,0.176,248.32,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:14:00.000Z,0.47,0.178,248.81,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:15:00.000Z,0.47,0.176,248.46,2.2,0.0,2.0,0.0,4,4,12,0
2006-12-27T04:16:00.000Z,0.472,0.172,247.73,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:17:00.000Z,0.474,0.172,247.76,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:18:00.000Z,0.474,0.174,247.96,2.2,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:19:00.000Z,0.408,0.056,248.07,2.0,0.0,1.0,0.0,4,4,12,0
2006-12-27T04:20:00.000Z,0.398,0.0,247.05,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:21:00.000Z,0.398,0.0,246.48,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:22:00.000Z,0.398,0.0,246.77,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:23:00.000Z,0.398,0.0,247.24,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:24:00.000Z,0.394,0.0,247.42,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:25:00.000Z,0.392,0.0,247.62,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:26:00.000Z,0.394,0.0,248.12,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:27:00.000Z,0.416,0.0,247.94,2.0,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:28:00.000Z,0.414,0.0,247.75,2.0,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:29:00.000Z,0.398,0.0,247.47,2.0,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:30:00.000Z,0.392,0.0,247.03,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:31:00.000Z,0.396,0.0,246.87,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:32:00.000Z,0.52,0.176,245.96,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:33:00.000Z,0.506,0.18,246.79,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:34:00.000Z,0.504,0.184,247.28,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:35:00.000Z,0.504,0.186,247.71,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:36:00.000Z,0.5,0.188,248.09,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:37:00.000Z,0.496,0.19,248.4,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:38:00.000Z,0.494,0.188,248.15,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:39:00.000Z,0.49,0.184,247.46,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:40:00.000Z,0.488,0.18,246.83,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:41:00.000Z,0.486,0.178,246.63,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:42:00.000Z,0.488,0.184,247.55,2.4,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:43:00.000Z,0.466,0.126,247.65,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:44:00.000Z,0.47,0.156,248.37,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:45:00.000Z,0.47,0.156,248.45,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:46:00.000Z,0.474,0.154,247.9,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:47:00.000Z,0.478,0.154,248.2,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:48:00.000Z,0.468,0.15,247.44,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:49:00.000Z,0.464,0.146,246.94,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:50:00.000Z,0.462,0.146,246.81,2.2,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:51:00.000Z,0.426,0.092,247.06,2.0,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:52:00.000Z,0.394,0.0,248.22,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:53:00.000Z,0.394,0.0,248.32,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:54:00.000Z,0.394,0.046,248.64,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:55:00.000Z,0.396,0.046,248.82,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:56:00.000Z,0.394,0.0,248.2,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:57:00.000Z,0.392,0.0,247.35,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:58:00.000Z,0.39,0.0,246.54,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T04:59:00.000Z,0.39,0.0,246.52,1.8,0.0,0.0,0.0,4,4,12,0
2006-12-27T05:00:00.000Z,0.392,0.0,247.09,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:01:00.000Z,0.39,0.0,246.78,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:02:00.000Z,0.392,0.0,247.74,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:03:00.000Z,0.394,0.046,248.51,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:04:00.000Z,0.394,0.046,248.36,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:05:00.000Z,0.394,0.0,247.65,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:06:00.000Z,0.392,0.0,247.06,1.8,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:07:00.000Z,0.512,0.172,246.02,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:08:00.000Z,0.5,0.178,246.65,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:09:00.000Z,0.496,0.176,246.27,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:10:00.000Z,0.494,0.172,245.7,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:11:00.000Z,0.494,0.178,246.65,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:12:00.000Z,0.494,0.182,247.2,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:13:00.000Z,0.492,0.18,247.0,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:14:00.000Z,0.49,0.182,247.17,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:15:00.000Z,0.49,0.182,247.17,2.4,0.0,0.0,0.0,5,4,12,0
2006-12-27T05:16:00.000Z,1.454,0.168,246.24,6.2,0.0,0.0,14.0,5,4,12,0
2006-12-27T05:17:00.000Z,1.636,0.166,245.91,6.6,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:18:00.000Z,1.572,0.088,246.06,6.4,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:19:00.000Z,1.514,0.0,245.57,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:20:00.000Z,1.504,0.0,245.21,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:21:00.000Z,1.498,0.0,244.87,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:22:00.000Z,1.496,0.0,244.82,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:23:00.000Z,1.496,0.0,244.91,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:24:00.000Z,1.496,0.0,244.97,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:25:00.000Z,1.498,0.0,245.23,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:26:00.000Z,1.498,0.0,245.22,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:27:00.000Z,1.494,0.0,244.98,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:28:00.000Z,1.572,0.1,245.64,6.4,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:29:00.000Z,1.582,0.136,246.22,6.4,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:30:00.000Z,1.568,0.128,244.87,6.4,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:31:00.000Z,1.578,0.132,245.73,6.4,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:32:00.000Z,1.588,0.138,246.7,6.4,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:33:00.000Z,1.59,0.14,247.1,6.4,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:34:00.000Z,1.576,0.134,245.86,6.4,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:35:00.000Z,1.564,0.128,245.03,6.4,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:36:00.000Z,1.498,0.0,245.44,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:37:00.000Z,1.496,0.0,245.24,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:38:00.000Z,1.494,0.0,244.91,6.2,0.0,0.0,18.0,5,4,12,0
2006-12-27T05:39:00.000Z,1.5,0.0,245.61,6.2,0.0,0.0,19.0,5,4,12,0
2006-12-27T05:40:00.000Z,1.5,0.0,245.59,6.2,0.0,0.0,18.0,5,4,12,0
