timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-05-21T02:16:00.000Z,0.376,0.158,235.46,1.6,0.0,2.0,0.0,2,2,5,0
2007-05-21T02:17:00.000Z,0.374,0.158,235.55,1.6,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:18:00.000Z,0.374,0.158,235.69,1.6,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:19:00.000Z,0.372,0.158,235.69,1.6,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:20:00.000Z,0.37,0.156,235.07,1.6,0.0,2.0,0.0,2,2,5,0
2007-05-21T02:21:00.000Z,0.37,0.156,234.79,1.6,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:22:00.000Z,0.37,0.156,235.13,1.6,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:23:00.000Z,0.37,0.156,235.35,1.6,0.0,2.0,0.0,2,2,5,0
2007-05-21T02:24:00.000Z,0.32,0.086,235.42,1.4,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:25:00.000Z,0.41,0.17,235.34,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:26:00.000Z,0.41,0.184,235.21,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:27:00.000Z,0.406,0.182,234.92,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:28:00.000Z,0.404,0.182,234.94,1.8,0.0,2.0,0.0,2,2,5,0
2007-05-21T02:29:00.000Z,0.404,0.184,235.14,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:30:00.000Z,0.4,0.182,234.76,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:31:00.000Z,0.398,0.18,234.12,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:32:00.000Z,0.398,0.182,234.75,1.8,0.0,1.0,0.0,2,2,5,0
2007-05-21T02:33:00.000Z,0.398,0.182,234.97,1.8,0.0,2.0,0.0,2,2,5,0
2007-05-21T02:34:00.000Z,0.338,0.092,235.24,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:35:00.000Z,0.324,0.068,234.71,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:36:00.000Z,0.322,0.068,234.53,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:37:00.000Z,0.322,0.068,234.57,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:38:00.000Z,0.322,0.068,234.49,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:39:00.000Z,0.32,0.068,234.54,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:40:00.000Z,0.32,0.068,234.58,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:41:00.000Z,0.32,0.068,234.6,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:42:00.000Z,0.32,0.07,234.8,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:43:00.000Z,0.29,0.0,235.45,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:44:00.000Z,0.228,0.052,235.69,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:45:00.000Z,0.228,0.052,235.74,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:46:00.000Z,0.228,0.052,236.14,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:47:00.000Z,0.228,0.052,236.09,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:48:00.000Z,0.228,0.052,235.94,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:49:00.000Z,0.228,0.052,235.91,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:50:00.000Z,0.228,0.052,235.67,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:51:00.000Z,0.228,0.052,235.67,1.0,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:52:00.000Z,0.312,0.0,235.79,1.4,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:53:00.000Z,0.306,0.046,236.35,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:54:00.000Z,0.306,0.048,236.82,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:55:00.000Z,0.306,0.046,236.74,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:56:00.000Z,0.304,0.046,236.69,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:57:00.000Z,0.302,0.046,236.51,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:58:00.000Z,0.3,0.046,236.35,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T02:59:00.000Z,0.3,0.046,236.07,1.2,0.0,0.0,0.0,2,2,5,0
2007-05-21T03:00:00.000Z,0.298,0.046,236.1,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:01:00.000Z,0.298,0.048,236.53,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:02:00.000Z,0.298,0.0,235.76,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:03:00.000Z,0.296,0.0,235.63,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:04:00.000Z,0.296,0.0,235.09,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:05:00.000Z,0.296,0.0,235.62,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:06:00.000Z,0.296,0.0,235.45,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:07:00.000Z,0.294,0.0,235.32,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:08:00.000Z,0.296,0.046,236.17,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:09:00.000Z,0.24,0.0,236.33,1.0,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:10:00.000Z,0.228,0.05,236.06,1.0,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:11:00.000Z,0.228,0.052,236.06,1.0,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:12:00.000Z,0.228,0.05,236.27,1.0,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:13:00.000Z,0.23,0.05,236.38,1.0,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:14:00.000Z,0.264,0.0,235.67,1.2,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:15:00.000Z,0.338,0.068,234.8,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:16:00.000Z,0.336,0.072,235.57,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:17:00.000Z,0.334,0.072,235.63,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:18:00.000Z,0.334,0.072,235.75,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:19:00.000Z,0.332,0.072,235.67,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:20:00.000Z,0.33,0.072,235.83,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:21:00.000Z,0.33,0.07,235.67,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:22:00.000Z,0.328,0.07,235.06,1.4,0.0,0.0,0.0,3,2,5,0
2007-05-21T03:23:00.000Z,0.326,0.068,234.66,1.4,0.0,0.0,0.0,3,2,5,0
