timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-05-31T12:16:00.000Z,0.3,0.076,236.41,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:17:00.000Z,0.29,0.06,236.39,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:18:00.000Z,0.204,0.05,235.77,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:19:00.000Z,0.204,0.05,235.93,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:20:00.000Z,0.204,0.05,236.27,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:21:00.000Z,0.204,0.05,236.16,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:22:00.000Z,0.204,0.05,236.31,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:23:00.000Z,0.206,0.048,236.3,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:24:00.000Z,0.206,0.048,236.57,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:25:00.000Z,0.204,0.05,236.08,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:26:00.000Z,0.206,0.048,237.47,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:27:00.000Z,0.206,0.048,237.39,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:28:00.000Z,0.202,0.052,234.75,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:29:00.000Z,0.202,0.052,234.52,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:30:00.000Z,0.202,0.052,234.53,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:31:00.000Z,0.202,0.052,234.17,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:32:00.000Z,0.204,0.05,235.11,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:33:00.000Z,0.202,0.052,234.88,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:34:00.000Z,0.204,0.052,234.89,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:35:00.000Z,0.202,0.052,234.68,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:36:00.000Z,0.202,0.052,234.59,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:37:00.000Z,0.202,0.052,233.98,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:38:00.000Z,0.202,0.052,234.3,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:39:00.000Z,0.202,0.052,234.43,0.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:40:00.000Z,0.246,0.0,234.52,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:41:00.000Z,0.278,0.0,234.38,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:42:00.000Z,0.28,0.0,234.71,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:43:00.000Z,0.278,0.0,233.92,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:44:00.000Z,0.276,0.0,233.37,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:45:00.000Z,0.276,0.0,233.96,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:46:00.000Z,0.274,0.0,234.04,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:47:00.000Z,0.272,0.0,233.74,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:48:00.000Z,0.27,0.0,233.2,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:49:00.000Z,0.272,0.0,234.52,1.2,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:50:00.000Z,0.378,0.15,234.1,1.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:51:00.000Z,0.382,0.168,234.8,1.8,0.0,0.0,0.0,12,5,5,0
2007-05-31T12:52:00.000Z,0.352,0.132,235.23,1.6,0.0,0.0,0.0,12,5,5,0
